client_id,variation
6772324,Test
4368765,Test
1642284,Control
3635736,Test
7196406,Test
4312553,Test
1300849,Test
8006118,Test
4351762,Control
4492437,Control
8274026,Test
6601433,Test
6970695,Control
1754960,Test
2427319,Control
9657291,Test
1908999,Test
1779692,Test
5713362,Control
2918728,Test
5874173,Control
5124964,Control
4625121,Control
1757163,Control
7931740,Test
3095311,Test
1699891,Control
13735,Test
7632853,Control
3790567,Test
5514098,Control
6897014,Control
4413451,Control
8178612,Test
2279041,Test
6435102,Test
6282645,Test
33472,Test
2297167,Test
3361110,Test
7247763,Test
7045696,Control
6655544,Control
9158247,Control
8361957,Control
1955550,Control
8816721,Test
2462140,Control
2745600,Test
3544760,Control
3830710,Control
1020604,Control
4658582,Test
3972437,Control
529554,Test
3060664,Test
5155174,Test
1665981,Control
7310192,Control
2683226,Control
6708756,Test
4197604,Control
5774699,Test
5841109,Control
8996652,Control
8170136,Control
9750590,Test
6277863,Test
3081243,Control
9696002,Control
5946645,Test
4267206,Control
8888588,Test
7146195,Test
9982970,Control
3752798,Control
2638326,Control
8954124,Test
8788903,Test
7592127,Control
1256808,Control
8520769,Test
8416677,Test
6624712,Test
6760686,Test
2169315,Test
8926354,Test
7184566,Test
8613227,Test
5490525,Control
4648093,Control
2343695,Test
7676929,Test
9081439,Control
2092004,Test
4280794,Test
5929228,Control
7356840,Test
9126956,Control
227629,Control
7331194,Control
7069603,Control
3560209,Control
9688507,Control
6662774,Control
9344444,Test
1320616,Control
6649566,Test
4066194,Test
5290060,Test
6549788,Control
6064043,Test
6555644,Test
3785692,Test
8110098,Test
9098959,Control
6343570,Test
5261517,Control
2188938,Control
2654965,Test
2743914,Control
5672273,Test
424206,Test
5537949,Test
1676566,Control
5609236,Test
1255996,Test
2309367,Test
4219119,Control
8384474,Test
2187800,Test
9031936,Test
2091731,Control
7534275,Test
82723,Control
7255843,Control
630034,Control
8671563,Test
6944127,Control
7034676,Test
4436151,Control
7404361,Control
3491556,Control
204445,Test
6817955,Test
6415042,Control
6786810,Test
407061,Test
5822562,Test
3532717,Control
4172387,Test
1337561,Control
2480762,Test
9779270,Control
8515977,Test
4729376,Control
9272724,Test
7515310,Test
2599050,Test
3364339,Test
6067117,Test
7913074,Control
5301061,Control
7942902,Test
6135379,Control
3936639,Control
6216134,Control
7843988,Test
5721058,Control
5794145,Control
2915540,Control
5444141,Test
8920170,Test
5986644,Test
6615896,Control
4201118,Control
8054343,Control
7260973,Test
9527588,Control
6474161,Test
1598429,Test
627979,Test
8295789,Control
7832458,Test
326039,Control
7384928,Control
301969,Test
6258296,Test
5600477,Test
5184648,Test
2035958,Test
7208214,Test
4650313,Test
9566456,Control
628058,Test
2095088,Test
7954237,Control
9899904,Control
5288196,Control
8151029,Control
9813126,Test
5538179,Test
9740348,Test
5456763,Control
1575136,Test
2491574,Test
4279133,Test
6421571,Test
3464836,Test
7254723,Control
3242632,Test
5705811,Test
1834595,Test
3606181,Test
1114136,Test
732198,Control
4075614,Test
4246602,Test
3302766,Control
3853565,Control
5023867,Control
1533956,Control
7551383,Control
8556380,Test
6850987,Test
4117219,Control
3525015,Control
7447069,Control
9424931,Control
6389358,Test
2065107,Test
2593516,Control
5258772,Test
7890472,Test
7369472,Control
554955,Test
8725305,Control
880535,Test
9889515,Test
2573760,Test
1004503,Control
79452,Test
3016443,Control
839800,Control
1277444,Test
4373883,Test
301330,Control
4784864,Test
7634963,Control
63001,Control
1755878,Test
1520088,Control
1894189,Control
6096961,Test
7130222,Test
9447860,Test
7364275,Test
7654385,Control
3446682,Test
8442020,Control
5979823,Control
69598,Control
2910062,Test
2109282,Test
8704638,Test
2528961,Test
3938135,Test
5221707,Control
3497494,Control
3972782,Test
5579672,Test
1895911,Test
1480544,Test
9585944,Test
6926403,Test
5321525,Test
3222523,Control
1975414,Control
6215467,Test
6123722,Test
9180317,Test
239685,Control
7232861,Control
9691121,Test
2314002,Test
3755271,Control
426432,Control
1914434,Control
673653,Control
1011046,Control
761072,Test
7135656,Test
3416345,Test
3321469,Test
7412471,Control
1054786,Test
7997924,Control
9727462,Test
403509,Test
4303984,Test
8197235,Control
8836494,Test
6326298,Control
4865240,Control
6059924,Control
3123350,Control
4319563,Control
7472061,Control
3825239,Test
2599060,Test
6960194,Test
80479,Test
7595271,Test
7521207,Test
6365333,Test
9128096,Test
6236247,Test
9452903,Test
9724892,Control
8982875,Control
1173301,Test
7588378,Test
2882702,Control
442320,Control
3783402,Control
7369784,Test
8656278,Test
5916826,Test
2939579,Control
3661362,Control
1858427,Control
397852,Test
9341828,Test
9427078,Test
4865819,Test
3846206,Test
1205921,Control
6498093,Control
26036,Test
8609961,Test
8950337,Test
2798785,Test
5598906,Test
3465027,Control
3008621,Control
9057852,Test
9885706,Test
6972497,Test
9439910,Test
368005,Control
3831213,Control
1097069,Control
4604290,Control
9955191,Test
8650703,Control
6793284,Test
2733370,Test
4581224,Control
9388615,Test
1015227,Test
7193849,Control
7337400,Control
5174934,Test
8682039,Test
843228,Control
3213480,Control
3137760,Test
7733914,Test
714316,Test
3119190,Control
1391482,Control
1816807,Test
4166548,Control
3730759,Control
6674314,Control
416757,Control
6413276,Test
8254556,Test
1274145,Control
5135533,Control
1388161,Test
3568399,Test
5792734,Test
9953656,Test
6364554,Control
5701502,Control
9093228,Control
7025660,Control
1971289,Test
3589087,Test
2668250,Test
7974547,Test
6112384,Test
1589879,Control
5563344,Control
5996241,Control
6211960,Test
8764276,Control
5839221,Test
1738363,Test
8636244,Control
3401430,Control
4505093,Control
9653889,Test
1501011,Test
4540897,Test
4462513,Test
509310,Control
2165019,Test
9462600,Test
4392742,Test
6248019,Control
1810988,Test
7344402,Test
1695876,Control
8080099,Test
7759102,Control
8773892,Test
1935144,Test
8686115,Control
7631517,Test
3912353,Control
9882366,Test
2896701,Test
5332484,Control
9622642,Test
1297355,Test
8884286,Test
478932,Test
81816,Control
9965526,Control
848570,Control
4192635,Test
3211558,Control
5797088,Control
3022679,Test
9331887,Test
5534302,Control
9924809,Test
126524,Test
5407531,Control
2650986,Control
1314260,Test
1553394,Test
3844895,Test
7788039,Test
2017693,Test
6479623,Test
9404688,Control
668594,Control
6195074,Test
1737739,Test
2767171,Test
3367491,Test
4491505,Control
9258598,Control
2799585,Test
9034757,Control
2593346,Test
111162,Test
4132450,Test
8505031,Test
3357159,Control
497732,Test
5178522,Test
318888,Test
7765134,Control
9225676,Test
5331675,Test
4565434,Test
9669628,Test
7069115,Control
8729882,Control
4877963,Control
6745785,Test
7049711,Control
6858296,Test
2429572,Control
4318876,Test
5091556,Test
1100138,Control
2193220,Test
1537875,Control
9967723,Control
2353442,Test
4726261,Test
351038,Test
9512785,Control
7080159,Control
1989042,Test
4235118,Control
1846712,Control
4581609,Control
4076076,Control
109465,Control
1760254,Test
9901800,Control
2607491,Test
5634074,Control
2337547,Test
9564786,Control
7911948,Test
117320,Control
6429217,Test
6200721,Test
1611504,Test
5756352,Test
5016759,Test
9238418,Control
1109289,Control
3384638,Control
8868868,Test
8993516,Test
5684766,Control
6108230,Test
5713256,Test
1552160,Test
5240579,Test
4072973,Test
3915245,Test
5463895,Control
3413416,Control
178214,Test
5118452,Control
2881420,Control
9169891,Test
9891646,Test
882985,Test
7200691,Control
7239256,Control
5568938,Test
7021213,Test
8305701,Control
7237407,Control
6033679,Control
5550349,Control
8061105,Test
5566841,Test
3425254,Control
7853438,Control
5780442,Test
237072,Test
1617872,Control
1097270,Control
5546508,Control
2271732,Control
9075393,Control
8700093,Test
5753974,Control
7546798,Control
331166,Test
6774498,Control
16679,Control
8189543,Test
9213837,Control
5312309,Control
7694274,Control
2231989,Control
1260511,Test
2989314,Test
3290852,Test
8260569,Control
752321,Test
1365430,Test
1827753,Test
3040199,Test
5801163,Control
8794261,Control
5293378,Test
9107346,Test
1936338,Test
3666894,Control
8197609,Control
7999619,Control
3053639,Control
7464456,Test
7870793,Test
3449699,Control
577537,Control
9253216,Test
7069417,Control
4222945,Control
4016272,Control
4084703,Test
511528,Test
8420487,Control
2605871,Test
2746886,Control
3147251,Control
3390482,Test
2659991,Control
8787074,Test
8588400,Test
5981882,Control
9660484,Test
3790117,Test
2790108,Test
2950065,Control
3418802,Control
4910104,Control
534419,Control
819230,Control
7387490,Test
1954046,Test
5529630,Control
7219944,Control
3387119,Test
49450,Control
1570423,Control
2162184,Control
1961042,Control
7198598,Control
599231,Test
8754918,Control
9935561,Test
6250055,Test
1206120,Test
8792548,Test
4330881,Test
5006999,Control
7204933,Control
1264091,Test
218777,Test
2769178,Control
5197627,Test
5352431,Test
7938926,Test
6958917,Control
541395,Test
1265496,Test
9644231,Test
4796535,Control
1825203,Control
1118542,Control
317857,Test
4736745,Test
6718948,Test
6004340,Test
1146418,Test
9217864,Test
6805096,Test
1181373,Test
588058,Control
7188669,Test
3828351,Control
8398431,Control
1438559,Control
5488689,Test
3891924,Test
5327184,Control
7019194,Test
4700175,Control
2644182,Test
614896,Control
5684814,Control
8042987,Test
1238090,Control
6538963,Control
1283432,Test
3326527,Control
9189287,Control
8964020,Control
8094131,Test
5329888,Control
463414,Test
146579,Test
5694090,Test
1330615,Test
7818040,Test
8493081,Test
5771832,Control
483041,Control
9861494,Control
5834233,Test
4999319,Test
1124939,Control
2400777,Test
1444903,Test
536431,Test
5283422,Test
6874208,Test
3529156,Test
9364875,Control
3941175,Test
6074917,Control
40969,Test
7652151,Test
657800,Test
1136755,Test
5981243,Test
7986968,Control
3404111,Control
463023,Test
2828273,Control
5781864,Test
5008718,Control
2001821,Control
930596,Test
9313352,Control
9498438,Test
3133671,Control
9920041,Test
4999362,Test
7638634,Control
2071011,Control
4800243,Test
3775738,Control
5912421,Control
8969191,Test
1880916,Control
6701380,Test
1340865,Test
5493998,Test
4579542,Control
2159664,Control
5400643,Control
644933,Test
1004456,Test
2785509,Test
1548646,Test
2328167,Test
6535193,Control
6765289,Control
8943789,Control
2854823,Test
9932159,Control
5334656,Control
9470581,Control
8055860,Control
3934950,Control
8632606,Test
1618071,Control
6625648,Control
4674788,Control
4855296,Control
416116,Control
8535461,Control
2138761,Test
6375571,Control
4314775,Control
6334070,Control
6163617,Control
8391009,Test
3541608,Control
9331888,Control
2976279,Control
6620678,Test
1068441,Test
5448626,Control
4100887,Control
9383626,Test
6305171,Test
4293449,Test
4888229,Control
2810067,Control
9916722,Test
2055063,Control
9582750,Test
7437867,Control
8247191,Test
2715696,Control
3798326,Test
1350603,Test
7348583,Control
3863719,Control
2449889,Test
6437808,Control
2556887,Control
1008151,Control
2911997,Test
3110566,Test
9404298,Control
9441391,Control
8735184,Control
3854733,Test
7686465,Control
326512,Test
9490292,Control
9231200,Test
406992,Control
5105053,Control
8439870,Test
238091,Test
3025280,Control
6984006,Test
8480558,Test
4614059,Control
2529685,Control
2081195,Test
9435892,Test
6032386,Test
3645474,Test
9489571,Control
1318472,Control
4276759,Test
9302194,Control
2024752,Test
9179508,Test
8296872,Test
9151290,Control
7188709,Test
5880181,Control
5998271,Test
8635937,Test
6457116,Test
6264028,Test
2950516,Test
6905148,Test
2785030,Test
8388282,Test
1218796,Control
1445998,Test
4597538,Test
253049,Test
9567943,Control
6687422,Control
6837612,Test
5042813,Test
5381735,Test
6923539,Control
9312565,Control
4221156,Test
4826866,Test
7064342,Test
9335666,Control
4338941,Control
2844117,Test
5059558,Test
5280789,Test
1292757,Test
1964866,Test
6478662,Test
7447954,Test
3816965,Test
8519513,Test
3487046,Test
4811136,Test
1389625,Control
2335093,Test
1753735,Test
7387446,Test
5435149,Test
3790249,Control
7147586,Test
2048937,Test
6633180,Test
7890218,Test
8156691,Control
7351053,Control
7913155,Test
2666629,Test
3739799,Test
4188605,Test
3227559,Control
7043532,Control
7619304,Test
4015553,Test
9327099,Test
2240256,Test
2302372,Test
6394297,Control
5587603,Control
3736874,Test
1437008,Control
9064536,Test
8888550,Control
2596526,Test
8304008,Control
6111966,Control
3789788,Control
7803254,Control
7968592,Test
5042117,Test
9174019,Test
6003283,Control
2858504,Test
2765161,Control
9285954,Control
8573578,Control
1123726,Test
6091933,Test
7371217,Control
5171509,Test
2128031,Test
3487058,Control
5206243,Test
9842699,Test
2276485,Control
3639133,Control
1834244,Test
4214485,Test
2603992,Control
9663759,Test
5226917,Test
567717,Control
6879916,Control
5819450,Test
4098282,Control
7735750,Control
2575477,Test
6300261,Control
5606519,Control
3973908,Control
5652807,Control
6963245,Control
8354242,Control
1037427,Test
5308950,Test
3117497,Test
5331298,Test
1905084,Test
3828970,Control
9957845,Control
1252827,Test
6878332,Control
3608276,Test
7448539,Test
9604594,Control
9113722,Control
8030638,Control
8704516,Control
9236867,Control
2591463,Control
2795565,Test
5495881,Test
7215574,Test
2623414,Control
6113649,Test
2730048,Test
4315157,Test
9908706,Control
3665128,Control
2921094,Test
5600260,Test
7728556,Test
2439287,Test
9196756,Test
2475838,Test
6667120,Control
8256490,Control
9331636,Test
8798149,Test
6729737,Control
7290719,Control
7455799,Control
5826916,Test
7883306,Test
6937319,Test
8110427,Control
1824825,Test
6730712,Test
2260000,Test
6609063,Test
7504835,Test
8370323,Test
1351132,Test
1027595,Test
7596360,Test
4486685,Test
9429852,Test
7512585,Test
9013895,Control
9858215,Control
720749,Test
7047631,Test
4830499,Control
4219127,Control
491596,Test
3003746,Control
6885780,Test
6601257,Test
3845584,Control
4753639,Test
7678077,Test
5407336,Control
5620972,Test
9653521,Control
8693261,Test
7283450,Control
4409752,Test
6861713,Test
9359900,Control
9325496,Control
4382897,Test
3414773,Control
7276309,Control
7404872,Control
3183399,Test
7503894,Control
3839023,Control
7106275,Test
1344243,Control
3150350,Test
831379,Test
7946204,Test
1953861,Control
5642729,Test
7819845,Control
9805367,Control
2028457,Control
373376,Test
3115593,Control
1142598,Control
7191050,Test
9434907,Control
6867741,Test
9269493,Control
3452782,Test
9651131,Test
9501714,Control
842497,Control
2301262,Test
7193752,Control
7257789,Test
2553741,Test
4726815,Test
9882553,Test
2944544,Test
5689380,Test
3888161,Control
1227517,Control
1836,Test
3468813,Control
663873,Test
3824926,Test
2596274,Test
829201,Test
6697776,Control
7037532,Test
2826827,Control
707497,Test
1079617,Test
8565185,Control
3112429,Control
5013870,Control
8609253,Test
3216812,Test
5904217,Test
6113000,Control
8753786,Control
7796725,Test
1523864,Test
2986072,Test
8111108,Control
3529825,Test
8224190,Control
3953909,Test
6566847,Test
806792,Control
6327787,Test
4771315,Control
2199492,Control
4762952,Test
8128914,Test
5101795,Control
1425787,Control
9679402,Test
7599438,Test
9477573,Control
7487235,Control
8613747,Test
9215769,Test
9194226,Control
7542655,Control
3435578,Test
6909480,Control
5125145,Test
1056736,Control
4353285,Test
7717511,Test
6639436,Control
9073626,Control
3858406,Test
9364858,Control
8406430,Test
5969913,Test
7368328,Test
9274285,Control
6597530,Test
2680137,Control
4184921,Control
4281035,Control
981679,Test
612944,Control
828566,Test
7777394,Test
3238616,Control
755285,Control
5284897,Control
6351623,Test
9342499,Control
1151116,Test
8060451,Control
975989,Test
8994429,Test
7076267,Test
1200154,Control
3060990,Test
3932745,Control
4322010,Control
8489537,Test
6952910,Control
4412954,Test
7024243,Control
6987999,Control
7595101,Control
9247475,Test
3832640,Test
6450043,Test
3922318,Control
8899593,Control
8494729,Control
1257929,Test
6347403,Test
333321,Test
9578914,Control
6069272,Control
8996773,Test
1505081,Control
2584275,Control
8009098,Control
9711513,Control
7005795,Test
